"68.1","Налог на доходы физических лиц",0,0,0,1,1,"Виды плат. в бюджет"," "," "
"68.2","Налог на добавленную стоимость",0,0,0,1,1,"Виды плат. в бюджет"," "," "
"68.3","Акцизы",0,0,0,1,1,"Виды плат. в бюджет"," "," "
"68.4","Налог на доходы (прибыль) организаций",0,0,0,1,1," "," "," "
"68.4.1","Расчеты с бюджетом",0,0,0,1,1,"Виды плат. в бюджет","Бюджеты"," "
"68.4.2","Расчет налога на прибыль",0,0,0,1,1," "," "," "
"68.5","Налог с продаж",0,0,0,1,1,"Виды плат. в бюджет"," "," "
"68.7","Налог на владельцев автотранспортных средств",0,0,0,1,1,"Виды плат. в бюджет"," "," "
"68.8","Налог на имущество",0,0,0,1,1,"Виды плат. в бюджет"," "," "
"68.10","Прочие налоги и сборы",0,0,0,1,1,"Виды плат. в бюджет"," "," "
69,"Расчеты по социальному страхованию и обеспечению",0,0,0,1,1," "," "," "
"69.1","Расчеты по социальному страхованию",0,0,0,1,1,"Виды плат. в фонды","Сотрудники"," "
"69.2","Расчеты по пенсионному обеспечению",0,0,0,1,1,"Виды плат. в бюджет","Сотрудники"," "
"69.2.1","Расчеты с Федеральным бюджетом (базовая часть трудовой пенсии)",0,0,0,1,1,"Виды плат. в бюджет","Сотрудники"," "
"69.2.2","Расчеты с Пенсионным фондом РФ (страховая часть трудовой пенсии)",0,0,0,1,1,"Виды плат. в бюджет","Сотрудники"," "
"69.2.3","Расчеты с Пенсионным фондом РФ (накопительная часть трудовой пенсии)",0,0,0,1,1,"Виды плат. в бюджет","Сотрудники"," "
"69.3","Расчеты по обязательному медицинскому страхованию",0,0,0,1,1,"Виды плат. в бюджет","Сотрудники"," "
"69.3.1","Расчеты с ФФОМС",0,0,0,1,1,"Виды плат. в бюджет","Сотрудники"," "
"69.3.2","Расчеты с ТФОМС",0,0,0,1,1,"Виды плат. в бюджет","Сотрудники"," "
"69.11","Расчеты по обязательному социальному страхованию от несчастных случаев на производстве и профессиональных заболеваний",0,0,0,1,1,"Виды плат. в фонды"," "," "
"69.12","Расчеты по добровольному социальному страхованию на случай временной нетрудоспособности",0,0,0,1,1,"Виды плат. в фонды","Сотрудники"," "
70,"Расчеты с персоналом по оплате труда",0,0,0,0,1,"Сотрудники","Виды начислений (выплат)"," "
71,"Расчеты с подотчетными лицами",0,0,0,1,1,"Сотрудники"," "," "
"71.1","Расчеты с подотчетными лицами (в рублях)",0,0,0,1,1,"Сотрудники"," "," "
"71.11","Расчеты с подотчетными лицами (в валюте)",1,0,0,1,1,"Сотрудники"," "," "
73,"Расчеты с персоналом по прочим операциям",0,0,0,1,0,"Сотрудники"," "," "
"73.1","Расчеты по предоставленным займам",0,0,0,1,0,"Сотрудники"," "," "
"73.2","Расчеты по возмещению материального ущерба",0,0,0,1,0,"Сотрудники"," "," "
"73.3","Расчеты за товары, проданные в кредит",0,0,0,1,0,"Сотрудники"," "," "
75,"Расчеты с учредителями",0,0,0,1,1," "," "," "
"75.1","Расчеты по вкладам в уставный (складочный) капитал",0,0,0,1,0,"Контрагенты"," "," "
"75.2","Расчеты по выплате доходов",0,0,0,0,1,"Контрагенты"," "," "
"75.3","Расчеты по акциям на предъявителя",0,0,0,0,1," "," "," "
76,"Расчеты с разными дебиторами и кредиторами",0,0,0,1,1," "," "," "
"76.1","Расчеты по имущественному и личному страхованию",0,0,0,1,1,"Контрагенты","Договоры"," "
"76.1.1","Расчеты по имущественному страхованию",0,0,0,1,1,"Контрагенты","Договоры"," "
"76.1.2","Расчеты по договорам долгосрочного страхования жизни работников, пенсионного страхования и (или) негосударственного пенсионного обеспечения работников",0,0,0,1,1,"Контрагенты","Договоры","Сотрудники"
"76.1.3","Расчеты по договорам добровольного личного страхования, предусматривающим оплату страховщиками медицинских расходов застрахованных работников",0,0,0,1,1,"Контрагенты","Договоры","Сотрудники"
"76.1.4","Расчеты по договорам добровольного личного страхования, заключаемым исключительно на случай наступления смерти застрахованного работника или утраты застрахованным работником трудоспособности в связи с исполнением им трудовых обязанностей",0,0,0,1,1,"Контрагенты","Договоры","Сотрудники"
"76.2","Расчеты по претензиям",0,0,0,1,0,"Контрагенты","Договоры"," "
"76.3","Расчеты по причитающимся дивидендам и другим доходам",0,0,0,1,1,"Контрагенты"," "," "
"76.4","Расчеты по депонированным суммам",0,0,0,0,1,"Сотрудники"," "," "
"76.5","Прочие расчеты с разными дебиторами и кредиторами (в рублях)",0,0,0,1,1,"Контрагенты","Договоры"," "
"76.11","Расчеты по имущественному и личному страхованию (в валюте)",1,0,0,1,1,"Контрагенты","Договоры"," "
"76.22","Расчеты по претензиям (в валюте)",1,0,0,1,0,"Контрагенты","Договоры"," "
"76.55","Прочие расчеты с разными дебиторами и кредиторами (в валюте)",1,0,0,1,1,"Контрагенты","Договоры"," "
"76.АВ","НДС по авансам и предоплатам",0,0,0,1,1,"Контрагенты"," "," "
"76.ВА","НДС по авансам и предоплатам выданным",0,0,0,1,1,"Контрагенты"," "," "
"76.ЗП","Расчеты с банками по зачислению з/п",0,0,0,0,1,"Контрагенты","Договоры"," "
"76.Н","Расчеты по налогам, отложенным для уплаты в бюджет",0,0,0,0,1," "," "," "
"76.Н.1","Расчеты по налогу на добавленную стоимость, отложенному для уплаты в бюджет",0,0,0,0,1,"Контрагенты"," "," "
"76.Н.2","Расчеты по акцизам, отложенным для уплаты в бюджет",0,0,0,0,1,"Контрагенты"," "," "
"76.Н.4","Расчеты по налогу с продаж, отложенному для уплаты в бюджет",0,0,0,0,1,"Контрагенты"," "," "
77,"Отложенные налоговые обязательства",0,0,0,0,1,"Виды активов и обязательств"," "," "
79,"Внутрихозяйственные расчеты",0,0,0,1,1," "," "," "
"79.1","Расчеты по выделенному имуществу",0,0,0,1,1,"Подразделения"," "," "
"79.2","Расчеты по текущим операциям",0,0,0,1,1,"Подразделения"," "," "
"79.3","Расчеты по договору доверительного управления имуществом",0,0,0,1,1,"Контрагенты","Договоры"," "
80,"Уставный капитал",0,0,0,0,1,"Контрагенты"," "," "
81,"Собственные акции (доли)",0,0,0,1,0," "," "," "
82,"Резервный капитал",0,0,0,0,1," "," "," "
"82.1","Резервы, образованные в соответствии с законодательством",0,0,0,0,1," "," "," "
"82.2","Резервы, образованные в соответствии с учредительными документами",0,0,0,0,1," "," "," "
83,"Добавочный капитал",0,0,0,0,1," "," "," "
"83.1","Прирост стоимости имущества по переоценке",0,0,0,0,1,"Осн. средства"," "," "
"83.2","Эмиссионный доход",0,0,0,0,1," "," "," "
"83.3","Другие источники",0,0,0,0,1," "," "," "
84,"Нераспределенная прибыль (непокрытый убыток)",0,0,0,1,1," "," "," "
"84.1","Прибыль, подлежащая распределению",0,0,0,1,1," "," "," "
"84.2","Убыток, подлежащий покрытию",0,0,0,1,1," "," "," "
"84.3","Нераспределенная прибыль в обращении",0,0,0,1,1," "," "," "
"84.4","Нераспределенная прибыль использованная",0,0,0,1,1," "," "," "
86,"Целевое финансирование",0,0,0,1,1,"Назнач. цел. средств","Источники поступл."," "
90,"Продажи",0,0,0,1,1," "," "," "
"90.1","Выручка",0,0,0,0,1,"Виды номенклатуры"," "," "
"90.1.1","Выручка от продаж, не облагаемых ЕНВД",0,0,0,0,1,"Виды номенклатуры","Ставка НДС","Ставка НП"
"90.1.2","Выручка от продаж, облагаемых ЕНВД",0,0,0,0,1,"Виды номенклатуры"," "," "
"90.2","Себестоимость продаж",0,0,0,1,0,"Виды номенклатуры"," "," "
"90.2.1","Себестоимость продаж, не облагаемых ЕНВД",0,0,0,1,0,"Виды номенклатуры"," "," "
"90.2.2","Себестоимость продаж, облагаемых ЕНВД",0,0,0,1,0,"Виды номенклатуры"," "," "
"90.3","Налог на добавленную стоимость",0,0,0,1,0,"Виды номенклатуры","Ставка НДС"," "
"90.4","Акцизы",0,0,0,1,0,"Виды номенклатуры"," "," "
"90.5","Экспортные пошлины",0,0,0,1,0,"Виды номенклатуры"," "," "
"90.6","Налог с продаж",0,0,0,1,0,"Виды номенклатуры","Ставка НП"," "
